epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,18643.2,1.87837,1.36223,0.00428,0.46618,0.42636,0.40169,0.20708,1.64354,1.25575,0.00378,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
28,19325.7,1.86711,1.35264,0.00428,0.48149,0.42296,0.4024,0.20803,1.6344,1.27053,0.00365,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
29,20007.8,1.88201,1.35601,0.00432,0.46012,0.42356,0.39855,0.20416,1.65161,1.25939,0.00393,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
30,20690.8,1.86775,1.33333,0.00426,0.44868,0.42784,0.3972,0.20177,1.64194,1.2522,0.00377,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
31,21370.9,1.87784,1.35247,0.00429,0.45983,0.41966,0.39729,0.20051,1.64995,1.23736,0.00385,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
32,22051.8,1.87084,1.34176,0.00425,0.44482,0.4382,0.39505,0.20027,1.64045,1.24988,0.00375,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
33,22735.7,1.87641,1.343,0.00425,0.47615,0.42338,0.39908,0.20433,1.64189,1.25491,0.00377,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
34,23419.7,1.86684,1.32478,0.00427,0.48525,0.42447,0.40459,0.20854,1.64323,1.2601,0.00379,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
35,24105,1.86439,1.31502,0.00423,0.46189,0.4341,0.40569,0.20872,1.63702,1.26356,0.00375,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
36,24790.5,1.86403,1.31734,0.00424,0.48628,0.41935,0.40961,0.21174,1.64243,1.25639,0.00373,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
37,25473,1.85424,1.31192,0.00425,0.49878,0.4244,0.4116,0.21308,1.64298,1.25961,0.00373,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
38,26157.1,1.8562,1.30693,0.00424,0.5038,0.42697,0.41602,0.21566,1.64182,1.26087,0.00371,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
39,26839.7,1.85651,1.30559,0.00419,0.49326,0.43193,0.41621,0.21504,1.63709,1.26705,0.00375,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
40,27525.4,1.85421,1.30205,0.00423,0.49676,0.42687,0.41527,0.21454,1.63521,1.26994,0.00373,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
41,28209.5,1.8572,1.29632,0.00419,0.48675,0.42973,0.41332,0.21355,1.64198,1.26337,0.00381,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
42,28895.9,1.84969,1.28977,0.00415,0.47001,0.43414,0.41322,0.21324,1.63934,1.26476,0.0037,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
43,29581.8,1.8452,1.28107,0.00423,0.47284,0.43216,0.41488,0.21415,1.63439,1.25853,0.00366,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
44,30266.7,1.85029,1.2873,0.00421,0.48188,0.42971,0.41475,0.21368,1.63306,1.25142,0.00369,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
45,30952.9,1.84368,1.27506,0.00418,0.48238,0.42824,0.4157,0.21315,1.62906,1.24739,0.00367,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
46,31637.1,1.8429,1.26935,0.00421,0.47152,0.4333,0.41594,0.21331,1.63405,1.24068,0.00374,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
47,32324.1,1.84668,1.27447,0.00418,0.46486,0.43845,0.41454,0.2123,1.6346,1.2431,0.00378,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
48,33009.8,1.84573,1.2643,0.00418,0.46631,0.43575,0.41334,0.21148,1.63624,1.24797,0.00381,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
49,33699.5,1.83949,1.25668,0.00411,0.4673,0.43193,0.4111,0.21047,1.63287,1.25474,0.00378,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
50,34383.6,1.83218,1.26146,0.00414,0.46704,0.43425,0.41208,0.21153,1.63236,1.25874,0.00379,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
51,35071.4,1.838,1.25801,0.00415,0.45858,0.43568,0.40912,0.2102,1.63337,1.26275,0.0038,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
52,35759.4,1.83636,1.24788,0.00414,0.45539,0.4389,0.4075,0.20939,1.63396,1.26369,0.00381,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
53,36444.9,1.83659,1.2574,0.00417,0.45322,0.44055,0.40621,0.20821,1.63181,1.26535,0.00379,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
54,37129.7,1.83261,1.24482,0.00412,0.45431,0.44046,0.40634,0.20796,1.63137,1.26554,0.00377,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
55,37811.2,1.82975,1.24217,0.00412,0.45867,0.43582,0.4066,0.2083,1.62749,1.26647,0.00375,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
56,38492.4,1.83366,1.23822,0.00411,0.45862,0.43863,0.40803,0.20896,1.62862,1.26689,0.00377,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
57,39173.1,1.82558,1.23024,0.00411,0.46119,0.43889,0.40941,0.20944,1.62946,1.26771,0.00377,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
58,39854.5,1.82217,1.21838,0.00408,0.45882,0.44098,0.40941,0.20975,1.62901,1.26714,0.00376,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
59,40534,1.82372,1.22326,0.00413,0.45929,0.44068,0.40939,0.2102,1.62871,1.26635,0.00376,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
60,41213,1.82913,1.22601,0.00412,0.46156,0.44064,0.40944,0.21021,1.62872,1.26512,0.00376,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
61,41892.1,1.82623,1.21544,0.00408,0.45764,0.44552,0.40948,0.21021,1.63228,1.26276,0.00376,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
62,42575,1.82015,1.21886,0.0041,0.45727,0.44697,0.40976,0.20991,1.63354,1.26288,0.00377,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
63,43261.4,1.81548,1.20903,0.00408,0.4599,0.44367,0.40993,0.20999,1.63321,1.26257,0.00377,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
64,43952.6,1.81634,1.2044,0.00409,0.46068,0.44105,0.40901,0.20967,1.62976,1.26528,0.00376,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
65,44641.6,1.81263,1.21132,0.00407,0.45864,0.44145,0.40877,0.20963,1.62643,1.26528,0.00373,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
66,45334.9,1.80913,1.20856,0.00414,0.45753,0.44578,0.41039,0.20997,1.62677,1.26444,0.00373,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
67,46024.2,1.80444,1.19962,0.00402,0.45952,0.44636,0.41062,0.21031,1.62638,1.26547,0.00373,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
68,46712.5,1.81199,1.19807,0.00405,0.45243,0.45308,0.41107,0.21044,1.62528,1.26707,0.00372,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
69,47401.6,1.80219,1.19076,0.00406,0.45401,0.45181,0.41155,0.21037,1.62478,1.26743,0.00372,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
70,48098.2,1.8085,1.18594,0.00403,0.4556,0.44867,0.41061,0.20991,1.6282,1.26613,0.00375,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
71,48785.1,1.80613,1.18794,0.00408,0.45971,0.44742,0.40988,0.20971,1.62896,1.26565,0.00375,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
72,49475.6,1.79806,1.17954,0.00402,0.45531,0.44854,0.4109,0.21027,1.62388,1.26973,0.0037,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
73,50164.5,1.79491,1.17067,0.00401,0.45684,0.44825,0.41024,0.2099,1.62404,1.27133,0.0037,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
74,50851.5,1.79495,1.17624,0.00398,0.4566,0.44929,0.41018,0.20988,1.62488,1.27338,0.0037,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
75,51539.9,1.79783,1.17546,0.00404,0.45256,0.45185,0.41017,0.20986,1.62458,1.274,0.0037,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
76,52228,1.80007,1.1714,0.00399,0.45425,0.45048,0.40922,0.20976,1.62386,1.27576,0.00369,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
77,52914.1,1.79434,1.16389,0.00399,0.4559,0.44985,0.41016,0.2098,1.62541,1.27397,0.00369,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
78,53602.9,1.79227,1.15918,0.00399,0.45389,0.45136,0.41073,0.21018,1.62605,1.27424,0.00369,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
79,54291.5,1.78818,1.15097,0.00399,0.45213,0.4517,0.41043,0.2099,1.62479,1.27522,0.00368,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
80,54988.6,1.78996,1.14841,0.00401,0.45043,0.45092,0.41041,0.21006,1.62509,1.27549,0.00367,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
81,55678.7,1.78277,1.14734,0.00395,0.45266,0.44894,0.41004,0.20987,1.62588,1.27526,0.00367,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
82,56368.9,1.78345,1.14128,0.00396,0.45497,0.44622,0.41,0.20983,1.62474,1.27665,0.00366,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
83,57060.6,1.78695,1.14518,0.00399,0.45542,0.44664,0.40865,0.2096,1.62363,1.27795,0.00365,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
84,57761.9,1.78442,1.15018,0.00397,0.45193,0.44947,0.4079,0.20925,1.62556,1.27541,0.00365,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
85,58451.8,1.7725,1.13326,0.00395,0.45051,0.4478,0.40707,0.20884,1.62571,1.27614,0.00365,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
86,59144.3,1.78439,1.13844,0.00397,0.44775,0.44895,0.40697,0.2087,1.62651,1.27695,0.00365,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
87,59834.7,1.77593,1.13386,0.00395,0.45406,0.44663,0.40753,0.20905,1.62653,1.27643,0.00365,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
88,60525.8,1.77776,1.12381,0.00397,0.44958,0.44775,0.40821,0.20937,1.62542,1.27812,0.00365,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
89,61214.2,1.77,1.11905,0.00394,0.44816,0.44614,0.40828,0.20942,1.62609,1.27688,0.00365,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
90,61903.1,1.7625,1.10815,0.0039,0.45142,0.44385,0.40811,0.20951,1.62693,1.27676,0.00365,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
91,62593.7,1.76924,1.10922,0.00393,0.45331,0.44382,0.40819,0.20971,1.62827,1.27515,0.00366,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
92,63283.9,1.76924,1.10017,0.00392,0.45514,0.44193,0.40775,0.20953,1.62799,1.27321,0.00366,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
93,63976.3,1.76519,1.09385,0.00392,0.44902,0.44632,0.40785,0.2097,1.62724,1.27202,0.00366,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
94,64652.9,1.75728,1.10394,0.0039,0.4553,0.44418,0.40804,0.20979,1.62693,1.27228,0.00366,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
95,65331.3,1.75927,1.10499,0.00391,0.45268,0.44451,0.40769,0.20986,1.62642,1.27339,0.00366,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
96,66008.1,1.75853,1.09717,0.00394,0.45147,0.44597,0.408,0.20987,1.62653,1.27286,0.00367,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
97,66683.3,1.75261,1.08807,0.00386,0.44953,0.4459,0.4073,0.20948,1.62697,1.27098,0.00367,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
98,67362.9,1.75477,1.08103,0.00386,0.44754,0.45231,0.41138,0.20968,1.62736,1.27188,0.00367,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
99,68041.5,1.75285,1.08211,0.00387,0.45091,0.44967,0.41124,0.20965,1.62754,1.2725,0.00367,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
100,68718.2,1.75108,1.07101,0.00383,0.45184,0.45103,0.41133,0.20948,1.62723,1.27318,0.00367,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
101,69395.3,1.74786,1.07169,0.00386,0.4527,0.45284,0.41209,0.20929,1.62881,1.27111,0.00368,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
102,70073.4,1.74757,1.06972,0.00385,0.45026,0.45483,0.41154,0.20898,1.62627,1.27393,0.00368,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
103,70752.3,1.73917,1.06885,0.00384,0.4503,0.45292,0.41182,0.20958,1.62654,1.27404,0.00368,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
104,71431.2,1.74155,1.06099,0.00382,0.44903,0.46026,0.4114,0.20921,1.62562,1.27669,0.00367,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
105,72108.2,1.73863,1.0621,0.00384,0.45078,0.45602,0.41117,0.20922,1.62735,1.2762,0.00369,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
106,72785.4,1.73802,1.05185,0.00385,0.44958,0.45731,0.41055,0.2087,1.62847,1.27464,0.0037,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
107,73464.1,1.73459,1.046,0.00381,0.45331,0.45624,0.41114,0.20897,1.6291,1.27411,0.0037,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
108,74138.8,1.73116,1.04508,0.00381,0.45342,0.45491,0.41129,0.20906,1.62929,1.27435,0.00371,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
109,74815.4,1.73093,1.03642,0.00378,0.45771,0.45598,0.4115,0.20944,1.63089,1.27247,0.00372,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
110,75493.1,1.7237,1.03342,0.0038,0.45556,0.45617,0.41131,0.20913,1.63135,1.27233,0.00373,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
111,76166.9,1.72114,1.03513,0.00379,0.46142,0.45346,0.4111,0.20903,1.63109,1.27195,0.00373,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
112,76846.5,1.71938,1.03287,0.00376,0.458,0.45483,0.41063,0.20877,1.63096,1.27269,0.00373,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
113,77524,1.72202,1.03813,0.00378,0.45943,0.45489,0.41046,0.2086,1.63145,1.27219,0.00374,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
114,78201.8,1.72352,1.02895,0.00372,0.45131,0.45929,0.40954,0.20818,1.63186,1.27273,0.00374,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
115,78878.3,1.7172,1.01853,0.00375,0.44957,0.45967,0.40974,0.20814,1.63152,1.27295,0.00374,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
116,79556.1,1.71574,1.02174,0.00375,0.45536,0.45798,0.40991,0.20819,1.63186,1.27289,0.00374,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
117,80254.6,1.71382,1.0184,0.00375,0.45621,0.45932,0.40961,0.20801,1.63305,1.2727,0.00374,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
118,80947.1,1.70942,1.00917,0.00372,0.45354,0.46054,0.40999,0.20846,1.63209,1.27452,0.00374,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
119,81647.2,1.70555,1.00477,0.00372,0.45819,0.45808,0.40947,0.20909,1.63232,1.27427,0.00374,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
120,82339,1.71019,1.00908,0.00374,0.45944,0.45806,0.4097,0.2084,1.63265,1.27292,0.00375,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
121,83035.3,1.69917,1.00055,0.00368,0.46066,0.45568,0.40943,0.20807,1.63322,1.27333,0.00375,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
122,83723.2,1.70118,0.99135,0.00369,0.46349,0.45434,0.40967,0.2083,1.63312,1.27412,0.00375,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
123,84423.9,1.69807,0.98844,0.00367,0.46208,0.45539,0.40964,0.2084,1.63345,1.2748,0.00376,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
124,85139.2,1.69613,0.98834,0.00368,0.46296,0.45287,0.40939,0.20839,1.63455,1.27407,0.00377,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
125,85852,1.69294,0.98428,0.00366,0.46003,0.45382,0.4096,0.20855,1.63418,1.27478,0.00377,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
126,86549.8,1.69136,0.97803,0.00368,0.45821,0.45405,0.40932,0.20854,1.63509,1.27426,0.00378,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
127,87237.2,1.68834,0.97456,0.00366,0.45431,0.45024,0.40867,0.20857,1.63456,1.27482,0.00379,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
128,87926.2,1.68691,0.97003,0.00364,0.45652,0.45186,0.40877,0.20891,1.63423,1.27446,0.0038,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
129,88614.4,1.68197,0.96961,0.00362,0.45944,0.44984,0.40869,0.20872,1.63446,1.27457,0.0038,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
130,89304.3,1.68084,0.96394,0.00364,0.45395,0.45106,0.4085,0.20867,1.63465,1.27572,0.00381,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
131,89995.7,1.68013,0.96261,0.00361,0.45423,0.45215,0.40819,0.20868,1.63547,1.27621,0.00381,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
